Canal,SubCanal,Grupo 1 ,Grupo 2,Afiliação,VL Receita Total,Receita Net MDR,Receita de antecipação de recebiveis,Outras Receitas,Custo de Net MDR,Custo de antecipação de recebiveis,Custo de Outras Receitas
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5ada672cd86f13bb0812bf94,929,471,0,458,330,0,229
DIGITAL,SubCanal 2,Grupo C,LUIS DROGHETTI,5ada69bc887979721ee5f553,352,293,0,58,205,0,29
DIGITAL,SubCanal 2,Grupo B,BASE,5adab067c0d6fa52087dd634,8,1,0,8,1,0,4
DIGITAL,SubCanal 2,Grupo B,BASE,5adaeae5d86f13bb0812bf9f,549,382,0,167,268,0,83
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5adb50d4d86f13bb0812bfaf,658,74,0,584,52,0,292
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5adc9376dbcd840e4f7ca7cb,11,0,0,11,0,0,6
DIGITAL,SubCanal 2,Grupo B,BASE,5addc0d38550b01734bb0757,121,57,0,64,40,0,32
DIGITAL,SubCanal 2,Grupo B,BASE,5addd645f353ff2a4a17bfaf,300,179,0,121,126,0,60
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5added09f353ff2a4a17bfd5,1477,91,1022,364,64,358,182
DIGITAL,SubCanal 2,Grupo B,BASE,5ade19de8550b01734bb07ac,10,2,0,8,1,0,4
DIGITAL,SubCanal 2,Grupo B,BASE,5ade27cc723b8f494a17c2f4,107,48,0,59,33,0,30
DIGITAL,SubCanal 2,Grupo B,BASE,5ade4356f00053f1338f2d6b,1068,63,993,13,44,347,6
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5ade792b723b8f494a17c384,1179,817,0,362,572,0,181
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5adf0cc27fa3249921c36733,4544,1105,1126,2313,773,394,1157
DIGITAL,SubCanal 2,Grupo B,BASE,5adf8346a32ca81736f31d9c,203,80,0,123,56,0,61
DIGITAL,SubCanal 2,Grupo B,BASE,5adf97f69a29ac6a4c894b9e,112,87,0,25,61,0,12
DIGITAL,SubCanal 2,Grupo B,BASE,5adfc7699a29ac6a4c894bf1,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5ae087b3264a27584c99b5d1,36,0,0,36,0,0,18
DIGITAL,SubCanal 2,Grupo B,BASE,5ae0896ea32ca81736f31e47,320,260,0,60,182,0,30
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5ae09163b0f1035f0137fc5f,2235,113,1602,521,79,561,260
DIGITAL,SubCanal 2,Grupo B,BASE,5ae0a6e3271b3e6603baf36d,32,1,3,27,1,1,14
DIGITAL,SubCanal 2,Grupo B,BASE,5ae0cd46271b3e6603baf390,167,35,0,132,24,0,66
DIGITAL,SubCanal 2,Grupo B,BASE,5ae0d03ff39de35d1a5bb47e,0,-3,0,4,-2,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5ae0efa2f39de35d1a5bb49f,479,427,0,52,299,0,26
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5ae1319fb288e0011b08a885,1124,397,0,728,278,0,364
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5ae1c8d6209496ef1a385663,11,0,0,11,0,0,6
DIGITAL,SubCanal 2,Grupo B,BASE,5ae1dd1e209496ef1a385678,149,42,0,107,30,0,54
DIGITAL,SubCanal 2,Grupo B,BASE,5ae201984d4df251322a6105,78,0,0,78,0,0,39
DIGITAL,SubCanal 2,Grupo B,BASE,5ae21ed1adbea4695d2f2470,347,252,0,95,176,0,48
DIGITAL,SubCanal 2,Grupo B,BASE,5ae221e6dcb21c575dfb5636,1488,1,0,1487,1,0,743
DIGITAL,SubCanal 2,Grupo B,BASE,5ae22c0edcb21c575dfb5669,457,44,115,298,31,40,149
DIGITAL,SubCanal 2,Grupo B,BASE,5ae23539dcb21c575dfb5689,15,0,0,15,0,0,7
DIGITAL,SubCanal 2,Grupo B,LIDER FARMER,5ae24a68dcb21c575dfb56bd,7,3,0,4,2,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5ae267119cfd4868049e436a,134,89,0,45,62,0,22
DIGITAL,SubCanal 2,Grupo B,BASE,5ae319617120f5556b5234af,195,155,0,40,109,0,20
DIGITAL,SubCanal 2,Grupo B,BASE,5ae363782636984b1e132a59,178,45,0,133,31,0,66
DIGITAL,SubCanal 2,Grupo B,BASE,5ae369d4e07cbe3b1e81393f,12,7,0,5,5,0,3
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5ae36e98791f5d32366cd992,7,0,0,7,0,0,4
DIGITAL,SubCanal 2,Grupo B,BASE,5ae3739154c4a34236934520,436,235,0,201,165,0,101
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5ae73c05dbb35ee81cccae23,11,0,0,11,0,0,6
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5ae754bcc1f6e3c71c091f00,46,16,0,31,11,0,15
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5ae761eac1f6e3c71c091f0c,443,195,0,248,136,0,124
DIGITAL,SubCanal 2,Grupo B,BASE,5ae88a487f252ab20cbdff24,7,0,0,7,0,0,4
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5ae89b05dbb35ee81cccaea1,3117,2848,0,269,1994,0,134
DIGITAL,SubCanal 2,Grupo B,BASE,5ae8eb3cdbb35ee81cccaec1,164,84,0,80,59,0,40
DIGITAL,SubCanal 2,Grupo B,BASE,5ae9aa82dbb35ee81cccaee3,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5ae9b3c7c1f6e3c71c091fa9,549,135,243,170,95,85,85
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5ae9bfef85f81a93042a96e1,7990,937,4978,2075,656,1742,1037
DIGITAL,SubCanal 2,Grupo B,BASE,5ae9d5903378913d3ba0729d,81,31,0,50,22,0,25
DIGITAL,SubCanal 2,Grupo B,BASE,5aea039485f81a93042a9714,30,7,0,23,5,0,12
DIGITAL,SubCanal 2,Grupo B,BASE,5aea101f3378913d3ba072d9,85,0,0,85,0,0,42
DIGITAL,SubCanal 2,Grupo B,BASE,5aea1b6666add6c539a4e7d3,14,12,0,3,8,0,1
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5aea32b066add6c539a4e7e9,3,-2,0,5,-2,0,3
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5aea32ea0ea8e1cd222bdef6,2317,1493,0,823,1045,0,412
DIGITAL,SubCanal 2,Grupo B,LARGE A,5aeaf7020ea8e1cd222bdf25,1019,-6,979,47,-4,343,23
DIGITAL,SubCanal 2,Grupo B,LARGE A,5aeb12dd66add6c539a4e866,1996,0,0,1996,0,0,998
DIGITAL,SubCanal 2,Grupo B,BASE,5aeb17dcd22923e06d5eef14,0,0,0,0,0,0,0
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5aeb21373378913d3ba07374,1073,43,0,1030,30,0,515
DIGITAL,SubCanal 2,Grupo B,BASE,5aeb4ff1571aec9c37974d2d,3,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5aeb51f6571aec9c37974d34,1,0,0,1,0,0,0
DIGITAL,SubCanal 2,Grupo B,BASE,5aeb5f20d296f4ae373aa549,588,116,390,83,81,136,41
DIGITAL,SubCanal 2,Grupo B,BASE,5aeb61ae8237b48c0312c257,25,9,0,17,6,0,8
DIGITAL,SubCanal 2,Grupo B,BASE,5aeb6e00d296f4ae373aa589,7,0,0,7,0,0,4
DIGITAL,SubCanal 2,Grupo B,BASE,5aeb8aab571aec9c37974dc1,2111,42,0,2069,29,0,1035
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5aec4296d296f4ae373aa5be,4423,297,2712,1414,208,949,707
DIGITAL,SubCanal 2,Grupo B,BASE,5aec4fc8d296f4ae373aa5c9,7,5,0,2,3,0,1
DIGITAL,SubCanal 2,Grupo B,BASE,5aec8f4c571aec9c37974e1e,388,89,146,152,63,51,76
DIGITAL,SubCanal 2,Grupo B,BASE,5aec9a8f571aec9c37974e36,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5aed31562236f49c0346385c,18,12,0,6,9,0,3
DIGITAL,SubCanal 2,Grupo B,BASE,5aefa796a8977efd1d3ebc1c,959,345,0,614,242,0,307
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5af04a3dfc810c0857370998,244,11,106,127,8,37,63
DIGITAL,SubCanal 2,Grupo B,BASE,5af04b1bfc810c08573709a6,966,77,461,428,54,161,214
DIGITAL,SubCanal 2,Grupo B,BASE,5af04dae6220b2d657a82e51,27,0,0,27,0,0,13
DIGITAL,SubCanal 2,Grupo B,BASE,5af05381fc810c08573709b6,54,25,0,29,17,0,15
DIGITAL,SubCanal 2,Grupo B,BASE,5af0799ea8977efd1d3ebcc1,7,0,0,7,0,0,4
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5af08a7a6220b2d657a82f3e,3303,1316,872,1114,922,305,557
DIGITAL,SubCanal 2,Grupo B,BASE,5af09dad96affb4a049f00d2,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5af0c02a6220b2d657a82fe0,166,70,0,96,49,0,48
DIGITAL,SubCanal 2,Grupo C,LIDER HUNTER,5af0ccb396affb4a049f014d,7,6,0,1,4,0,1
DIGITAL,SubCanal 2,Grupo B,BASE,5af0e980a8977efd1d3ebe0c,10,0,0,10,0,0,5
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5af18541469df879548f4f64,1088,531,0,556,372,0,278
DIGITAL,SubCanal 2,Grupo B,BASE,5af197766220b2d657a83071,42,38,0,4,27,0,2
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5af1a94896affb4a049f0231,66,0,0,66,0,0,33
DIGITAL,SubCanal 2,Grupo B,BASE,5af1b9f7f4018939319e2770,1653,196,1374,83,138,481,42
DIGITAL,SubCanal 2,Grupo B,BASE,5af1bb4bc0154e3f3183be05,141,0,0,141,0,0,70
DIGITAL,SubCanal 2,Grupo B,BASE,5af1c1c3c0154e3f3183be29,48,0,0,48,0,0,24
DIGITAL,SubCanal 2,Grupo B,BASE,5af1da22873e5f107cfda749,3,1,0,3,0,0,1
DIGITAL,SubCanal 2,Grupo B,BASE,5af1db47f4018939319e27aa,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5af1e063c0154e3f3183be7c,32,8,0,25,5,0,12
DIGITAL,SubCanal 2,Grupo B,BASE,5af1f552c88b060f7ce09031,40,0,0,40,0,0,20
DIGITAL,SubCanal 2,Grupo B,BASE,5af1f7dec0154e3f3183beab,55,0,0,55,0,0,27
DIGITAL,SubCanal 2,Grupo B,BASE,5af20e0fc88b060f7ce090cd,13,0,0,13,0,0,6
DIGITAL,SubCanal 2,Grupo B,BASE,5af2226c873e5f107cfda809,63,9,0,53,7,0,27
DIGITAL,SubCanal 2,Grupo B,LIDER FARMER,5af2fa39c88b060f7ce0912f,3,0,0,3,0,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5af429e9c0154e3f3183c334,155,150,0,6,105,0,3
DIGITAL,SubCanal 2,Grupo B,BASE,5af4480c873e5f107cfdade7,123,44,74,4,31,26,2
DIGITAL,SubCanal 2,Grupo B,BASE,5af44d1cc88b060f7ce096d6,140,10,127,3,7,44,2
DIGITAL,SubCanal 2,Grupo B,BASE,5af4843048b98a714cd5cb0e,29,18,0,11,12,0,6
DIGITAL,SubCanal 2,Grupo B,BASE,5af498ecc88b060f7ce09923,115,50,0,65,35,0,33
DIGITAL,SubCanal 2,Grupo B,BASE,5af4adccbc84cd0e1733b151,110,42,49,19,29,17,10
DIGITAL,SubCanal 2,Grupo B,BASE,5af4e5167977ff754b3c598d,141,0,0,141,0,0,70
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5af5814d48b98a714cd5ccad,155,0,0,155,0,0,78
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5af5b2c5a2b4fd2337e72325,568,173,0,394,121,0,197
DIGITAL,SubCanal 2,Grupo B,FIELD A,5af5cb95a2b4fd2337e723b6,92915,65715,15911,11289,46001,5569,5645
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5af5f5b07977ff754b3c5ad4,2306,141,1183,982,99,414,491
DIGITAL,SubCanal 2,Grupo B,BASE,5af609a57977ff754b3c5ae5,44,30,0,14,21,0,7
DIGITAL,SubCanal 2,Grupo B,BASE,5af8dedca2b4fd2337e73060,7,0,0,7,0,0,3
DIGITAL,SubCanal 2,Grupo B,BASE,5af9a1be5e3a84134ac8af89,63,35,0,27,25,0,14
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5af9d006ba0e4cb90f779661,1123,1110,0,13,777,0,7
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5af9d845515e48b30fd55a54,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5af9e752ba0e4cb90f7796c0,41,11,0,31,7,0,15
DIGITAL,SubCanal 2,Grupo B,BASE,5afae42c5c6adbcc59a37ae3,38,34,0,4,24,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5afb179e5c6adbcc59a37bab,3,2,0,1,1,0,1
DIGITAL,SubCanal 2,Grupo B,BASE,5afb182f5c6adbcc59a37bb2,3,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5afb1b975c6adbcc59a37bcc,1147,773,254,120,541,89,60
DIGITAL,SubCanal 2,Grupo B,BASE,5afb354c78698ac659e66a93,182,35,82,66,24,29,33
DIGITAL,SubCanal 2,Grupo B,BASE,5afb40dd5c6adbcc59a380c9,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5afc2fdfba0e4cb90f779ded,1055,155,761,140,108,266,70
DIGITAL,SubCanal 2,Grupo B,BASE,5afc51455c6adbcc59a381db,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5afc79bb2ec5b5a065309d4f,683,416,24,243,291,8,122
DIGITAL,SubCanal 2,Grupo B,BASE,5afd65fcc7795bc82375f309,221,139,0,82,97,0,41
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5afd9484c7795bc82375f33e,500,423,0,77,296,0,39
DIGITAL,SubCanal 2,Grupo B,BASE,5afd9c4bc7795bc82375f347,289,31,149,109,21,52,55
DIGITAL,SubCanal 2,Grupo B,BASE,5afdbe2ec7795bc82375f632,9,5,0,4,3,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5afdf272691d739c202116e7,168,74,0,94,52,0,47
DIGITAL,SubCanal 2,Grupo B,BASE,5afed25d6e498d3c75eef425,20,2,0,18,1,0,9
DIGITAL,SubCanal 2,Grupo B,BASE,5afef9bc691d739c20211834,100,76,0,24,53,0,12
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5aff10e7c7795bc82375f78e,8435,1381,5744,1310,967,2011,655
DIGITAL,SubCanal 2,Grupo B,BASE,5aff32872ec5b5a06530a3cd,18,2,0,16,1,0,8
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5aff32d9691d739c20211874,123,95,0,28,67,0,14
DIGITAL,SubCanal 2,Grupo C,LIDER HUNTER,5b00d1ef2048152b288af82f,16,2,0,15,1,0,7
DIGITAL,SubCanal 2,Grupo B,BASE,5b02c5a4b8de2d45763190fd,50,22,0,28,16,0,14
DIGITAL,SubCanal 2,Grupo B,BASE,5b02fe88951168b723c64d65,3,2,0,1,1,0,1
DIGITAL,SubCanal 2,Grupo B,BASE,5b032f9f2a0782c9234a9ca1,159,8,57,95,5,20,47
DIGITAL,SubCanal 2,Grupo B,BASE,5b0413552a0782c9234a9cef,1144,266,652,226,186,228,113
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b041d3b01ed228a6d8e7661,723,569,0,155,398,0,77
DIGITAL,SubCanal 2,Grupo B,BASE,5b04228b951168b723c64e00,27,12,0,16,8,0,8
DIGITAL,SubCanal 2,Grupo B,FIELD A,5b04636121bce53c7743a58d,2399,1943,0,455,1360,0,228
DIGITAL,SubCanal 2,Grupo B,BASE,5b05adadfa4d7c7b4282acfb,15,0,0,15,0,0,7
DIGITAL,SubCanal 2,Grupo B,BASE,5b05df4e84cdc336776b245e,62,55,0,7,39,0,3
DIGITAL,SubCanal 2,Grupo B,BASE,5b061e6184cdc336776b247e,13,7,0,6,5,0,3
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b06b81484cdc336776b2498,2937,1446,0,1491,1012,0,746
DIGITAL,SubCanal 2,Grupo B,BASE,5b06e5d584cdc336776b2eb3,182,58,0,124,41,0,62
DIGITAL,SubCanal 2,Grupo B,BASE,5b06f8e5378ce8310a4aea7e,17,9,0,8,6,0,4
DIGITAL,SubCanal 2,Grupo B,BASE,5b06fa1584cdc336776b2ee0,12,7,0,5,5,0,2
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b08125c378ce8310a4aef89,1315,660,0,655,462,0,327
DIGITAL,SubCanal 2,Grupo B,BASE,5b08143880f1c767548e2c9c,2415,0,0,2415,0,0,1207
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b081cdc80f1c767548e31a1,102,88,0,14,61,0,7
DIGITAL,SubCanal 2,Grupo B,BASE,5b0839ba80f1c767548e8654,23,9,0,14,6,0,7
DIGITAL,SubCanal 2,Grupo C,LIDER HUNTER,5b083f955bdc7fe84ebe8d68,71,58,0,13,41,0,7
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b0861e27487bd0819091277,1654,673,0,981,471,0,491
DIGITAL,SubCanal 2,Grupo B,BASE,5b0afd6d9e21c68877eaeadf,10,2,0,8,1,0,4
DIGITAL,SubCanal 2,Grupo C,LIDER HUNTER,5b0c42460f9012bd1161c908,1,0,0,1,0,0,0
DIGITAL,SubCanal 2,Grupo B,FIELD C,5b0c4a46ffa074cd11b8d370,1183,205,805,174,143,282,87
DIGITAL,SubCanal 2,Grupo B,BASE,5b0c55480f9012bd1161c941,-2,-2,0,0,-1,0,0
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b0c660eea157c6d47f914f7,112,74,0,38,52,0,19
DIGITAL,SubCanal 2,Grupo B,BASE,5b0d4e9cea157c6d47f91539,56,22,0,34,16,0,17
DIGITAL,SubCanal 2,Grupo B,BASE,5b0d5b910f9012bd1161c998,94,67,0,26,47,0,13
DIGITAL,SubCanal 2,Grupo B,BASE,5b0d6241ea157c6d47f91547,3,1,0,2,0,0,1
DIGITAL,SubCanal 2,Grupo B,BASE,5b0d7aafea157c6d47f9155a,779,507,0,271,355,0,136
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b0d8271ffa074cd11b8d431,1979,291,1405,282,204,492,141
DIGITAL,SubCanal 2,Grupo B,BASE,5b0db212e1d6c87d4771e379,38,28,0,10,20,0,5
DIGITAL,SubCanal 2,Grupo B,BASE,5b0db2b80f9012bd1161c9f5,26,17,0,8,12,0,4
DIGITAL,SubCanal 2,Grupo B,BASE,5b0ea7590f9012bd1161ca6f,45,26,0,19,18,0,10
DIGITAL,SubCanal 2,Grupo B,LARGE A,5b0eabcce1d6c87d4771e414,219,10,208,1,7,73,0
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b0ecdbfea157c6d47f91688,2644,2320,59,265,1624,21,132
DIGITAL,SubCanal 2,Grupo B,LARGE A,5b0f1c11e1d6c87d4771e466,27460,-2933,28083,2310,-2053,9829,1155
DIGITAL,SubCanal 2,Grupo B,BASE,5b103472243830f67a4d845d,4,1,0,2,1,0,1
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b1131ce7fef09ba35002027,1316,1093,0,223,765,0,111
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b119dc3dea0016a6254e945,808,661,0,146,463,0,73
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b11ae815cb162ef45fc0a23,7,0,0,7,0,0,4
DIGITAL,SubCanal 2,Grupo B,BASE,5b11cb05dea0016a6254ea18,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5b154b1a5cb162ef45fc0bda,699,599,0,100,419,0,50
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b154d5eada344166b35de3e,1316,156,0,1161,109,0,580
DIGITAL,SubCanal 2,Grupo B,BASE,5b154edf7e91d816207fcf98,26,9,0,16,6,0,8
DIGITAL,SubCanal 2,Grupo B,BASE,5b1550f2ada344166b35de48,123,62,0,60,44,0,30
DIGITAL,SubCanal 2,Grupo B,BASE,5b1581794a38aeec6a8a5d93,112,87,0,25,61,0,13
DIGITAL,SubCanal 2,Grupo B,BASE,5b15853318a10f8035af80de,20,5,0,16,3,0,8
DIGITAL,SubCanal 2,Grupo B,BASE,5b1586bfa99a55f26a0f3464,45,18,0,26,13,0,13
DIGITAL,SubCanal 2,Grupo B,BASE,5b1669a618a10f8035af8153,38,0,0,38,0,0,19
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5b1684d3a99a55f26a0f34b5,16,3,0,13,2,0,6
DIGITAL,SubCanal 2,Grupo B,BASE,5b16d37e4a38aeec6a8a60de,706,114,502,90,80,176,45
DIGITAL,SubCanal 2,Grupo B,BASE,5b17e11a18a10f8035af8862,11,0,0,11,0,0,5
DIGITAL,SubCanal 2,Grupo B,BASE,5b1814409a13857f35581e5e,50,8,41,2,5,14,1
DIGITAL,SubCanal 2,Grupo B,BASE,5b1830ba9a13857f35581e9f,31,-36,55,11,-25,19,6
DIGITAL,SubCanal 2,Grupo B,BASE,5b192aa0a99a55f26a0f3cc8,15,3,0,11,2,0,6
DIGITAL,SubCanal 2,Grupo B,BASE,5b196d1d665c52e560ce7d33,86,13,0,73,9,0,37
DIGITAL,SubCanal 2,Grupo B,BASE,5b197424a99a55f26a0f3d20,11,0,0,11,0,0,5
DIGITAL,SubCanal 2,Grupo B,BASE,5b1989674a38aeec6a8a64c8,7,0,0,7,0,0,3
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b19d51b665c52e560ce7dde,413,318,0,94,223,0,47
DIGITAL,SubCanal 2,Grupo B,BASE,5b19d8e74a38aeec6a8a650d,129,34,17,77,24,6,39
DIGITAL,SubCanal 2,Grupo B,BASE,5b1ab68b4a38aeec6a8a657a,1575,1266,0,309,886,0,154
DIGITAL,SubCanal 2,Grupo B,BASE,5b1abb23ec5a84c5607a0973,60,0,37,23,0,13,12
DIGITAL,SubCanal 2,Grupo B,BASE,5b1abc70665c52e560ce7e28,227,207,0,20,145,0,10
DIGITAL,SubCanal 2,Grupo B,BASE,5b1acb6f665c52e560ce7edf,286,5,0,281,3,0,141
DIGITAL,SubCanal 2,Grupo B,BASE,5b1ae746665c52e560ce7ef0,54,13,7,33,9,3,17
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b1aede35278108f28a51db4,526,267,0,259,187,0,129
DIGITAL,SubCanal 2,Grupo B,BASE,5b1c93ae5278108f28a51ed8,212,43,0,169,30,0,84
DIGITAL,SubCanal 2,Grupo B,BASE,5b1e7c2119eb91ef413675aa,188,41,0,147,29,0,74
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b1e8c6519eb91ef413675bb,696,489,0,207,342,0,104
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b1e8e360853832d35c6eaca,18,0,0,18,0,0,9
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b1eaec2f722e62e0b52ebf8,337,187,0,150,131,0,75
DIGITAL,SubCanal 2,Grupo B,BASE,5b1eb6330853832d35c6eb24,39,28,0,11,20,0,5
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b1eba33d9fa534b7140d5fc,5322,1119,4073,130,784,1425,65
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b1fd4b3f722e62e0b52edb2,390,197,0,193,138,0,97
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b2016fdd9fa534b7140d7eb,964,382,0,582,267,0,291
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b20df8bfac33695546be8d5,12276,4201,0,8075,2941,0,4038
DIGITAL,SubCanal 2,Grupo B,BASE,5b20fa1dcc29dba054552937,305,190,0,115,133,0,58
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b211849cc29dba05455293f,4897,1414,3125,358,990,1094,179
DIGITAL,SubCanal 2,Grupo B,BASE,5b211e7fdf460e011ef2ff9f,286,68,0,218,48,0,109
DIGITAL,SubCanal 2,Grupo B,BASE,5b214c21fac33695546be939,78,53,0,25,37,0,13
DIGITAL,SubCanal 2,Grupo B,BASE,5b21685dfac33695546be989,-54,-58,0,4,-40,0,2
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b21a4c8fac33695546bea5c,1416,1116,0,300,781,0,150
DIGITAL,SubCanal 2,Grupo B,BASE,5b2281d2e34828ec2e263162,656,0,0,656,0,0,328
DIGITAL,SubCanal 2,Grupo B,BASE,5b2281d8d56a840a66a6a37f,1107,94,911,102,65,319,51
DIGITAL,SubCanal 2,Grupo B,BASE,5b22a48ccf86d1066d683941,4,1,0,4,1,0,2
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b22b0f139da7c166d50975d,984,621,0,363,435,0,182
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b22e68a39da7c166d5097d8,1265,467,0,797,327,0,399
DIGITAL,SubCanal 2,Grupo C,LIDER HUNTER,5b2323f6cf897dc763c4f24f,1,0,1,0,0,0,0
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b23fd45cb51b3d5361e6281,1122,618,87,417,433,30,209
DIGITAL,SubCanal 2,Grupo B,BASE,5b2529a9cb51b3d5361e632e,16,15,0,1,11,0,0
DIGITAL,SubCanal 2,Grupo B,BASE,5b256f20cb51b3d5361e634c,64,26,0,38,18,0,19
DIGITAL,SubCanal 2,Grupo B,BASE,5b25baee7ad3c3266dd1765c,6,2,0,4,1,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5b27b8737567acee25505331,195,37,114,44,26,40,22
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b27dcf57567acee25505353,1336,788,0,548,552,0,274
DIGITAL,SubCanal 2,Grupo B,BASE,5b28086844efca206de913ee,7,0,0,7,0,0,4
DIGITAL,SubCanal 2,Grupo B,BASE,5b2809dcd163c8e324c071f6,59,12,0,47,9,0,24
DIGITAL,SubCanal 2,Grupo B,BASE,5b280c1c21ebaded25e88a70,-10,-10,0,0,-7,0,0
DIGITAL,SubCanal 2,Grupo B,BASE,5b280c2721ebaded25e88a77,698,115,559,24,81,196,12
DIGITAL,SubCanal 2,Grupo B,BASE,5b2900c826b957807b80d1d1,8,3,0,5,2,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5b2906df66ac75f13050ca92,18,12,0,6,8,0,3
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b291bb7429809df30c67f72,1835,414,829,592,290,290,296
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b2924ca429809df30c67f88,294,278,0,16,195,0,8
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b2924f966ac75f13050cab3,4231,4110,0,121,2877,0,61
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b292530b3791c8368ed791e,7,0,0,7,0,0,4
DIGITAL,SubCanal 2,Grupo B,BASE,5b29277766ac75f13050cabb,2980,298,2105,578,208,737,289
DIGITAL,SubCanal 2,Grupo B,BASE,5b293f0a66ac75f13050cae5,901,49,839,14,34,294,7
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b2954d266ac75f13050caf9,4278,291,3686,301,204,1290,151
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b2a627bb3791c8368ed7a3d,92,3,66,23,2,23,12
DIGITAL,SubCanal 2,Grupo B,BASE,5b2a86b1cf46b071680b057b,555,485,0,71,339,0,35
